Committee,Size,Method,MRA,MRSPB_median,MRSPB_mean,MRSPB_median_aware,MRSPB_mean_aware
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8833932853717026,0.007527311484146017,0.006601385558220091,0.00796505652620761,0.009049902934795026
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8943844924060751,0.006128430588862241,0.006441513455901951,0.006509078451524486,0.008935708575996345
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8808952837729817,0.0036770583533173376,0.006334932054356512,0.00625214114422748,0.009406760306040885
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.8918864908073542,0.0047561950439648296,0.006241673328004262,0.007108598835217549,0.009292565947242211
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8708033573141487,0.0011457500666133755,0.005202504662936314,0.003340184994861259,0.007879410757108598
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.883792965627498,0.0012723154809485826,0.005432320810018654,0.003511476533059263,0.008250542423204287
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8672062350119905,0.005928590460964563,0.010784705568878228,0.009164097293593708,0.01522353545734841
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.885091926458833,0.006328270716759933,0.012446709299227296,0.01002055498458377,0.01763589128697043
gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8870903277378097,0.010991207034372508,0.009692246203037574,0.013339328537170264,0.012852218225419666
gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8958832933653078,0.006927791100452975,0.006428190780708769,0.009292565947242197,0.00931754596322941
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,SR,0.8985811350919265,-0.004316546762589937,0.00901612043698374,0.0004496402877697779,0.012943216855087356
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,AR,0.896982414068745,-0.0021582733812949596,0.010971223021582738,0.00314748201438848,0.0155768242548818
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,SR,0.9065747402078337,-0.005535571542765783,0.0034372501998401316,-0.003911156788854633,0.00501027749229188
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,AR,0.9071742605915267,-0.006421529443112188,0.0024680255795363672,-0.005409957748087252,0.0035899851547333533
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,SR,0.9028776978417267,-0.004769517719158005,0.006861177724487081,-0.0019127555098778018,0.00998486924745918
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,AR,0.9079736211031175,-0.006035171862509986,0.009768851585398346,-0.0015558981386319462,0.014231471965284915
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,SR,0.9035771382893685,-0.002358113509192638,0.009112709832134294,0.0015844467283316309,0.013275094210346014
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,AR,0.9039768185451639,-0.003776978417266187,0.009209299227284834,8.564576909900895e-05,0.013432111453694185
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,SR,0.9059752198241406,-0.0031774580335731384,0.005838662403410608,-0.00014274294849834362,0.008585988352175404
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,AR,0.9055755395683454,-0.0052424726885158535,0.003740341060484948,-0.0027549389060180438,0.005524152106885916
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,SR,0.8939848121502798,-0.0031707966959765507,0.01110444977351452,0.002783487495717711,0.01622987324426173
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,AR,0.9055755395683454,0.00037969624300560056,0.01159072741806555,0.006309238323626815,0.016943587986753453
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,SR,0.885091926458833,-0.0017119637623234756,0.012073674393818276,0.004710517300445357,0.017635891286970427
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,AR,0.8940847322142286,0.0016520117239541693,0.0129429789501732,0.00812207376955578,0.018920577823455523
gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.9074740207833732,0.0022648547828403934,0.008066879829469756,0.006166495375128478,0.011469395911841963
gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.9131694644284573,0.002498001598721024,0.0074107380762057015,0.005823912298732442,0.010884149822998741
gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.9071742605915267,-0.00015987210231814888,0.007180921929123368,0.003425830763960261,0.010398823798104374
gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.9090727418065547,-0.002737809752198242,0.004859445776711964,-0.0003425830763960254,0.007394084732214231
gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8986810551558753,0.007260857980282434,0.015624167332800427,0.013617677286742028,0.02201809980586959
gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.907673860911271,0.003330668798294696,0.015037969624300561,0.009934909215484754,0.02146853945415097
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,SR,0.8842925659472423,-0.003870237143618442,0.007320810018651744,0.0006245003996802542,0.010866306954436451
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,AR,0.8889888089528377,-0.005515587529976017,0.007567279509725555,-0.0016486810551558859,0.011166067146282968
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,SR,0.875,-0.0029509725552891025,0.010071942446043166,0.002697841726618709,0.01483812949640288
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,AR,0.8872901678657075,0.003124167332800437,0.014248601119104722,0.01026678657074341,0.020708433253397288
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,SR,0.8657074340527577,0.002331468158806284,0.012390087929656277,0.008393285371702634,0.01808553157474021
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,AR,0.8790967226219025,0.0037170263788968913,0.014941380229150016,0.010916266986410877,0.021657673860911275
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8922861710631494,-0.00219824140687451,0.006411537436717293,0.0011133949982870817,0.009328251684366792
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.8992805755395683,-0.007833733013589118,0.0062083666400213205,-0.003425830763960268,0.009435308895740544
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8899880095923262,-0.0041966426858513275,0.006451505462296819,-0.0004282288454950309,0.009528091812264477
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.8911870503597122,-0.00846656008526512,0.005592192912336797,-0.004367934224049332,0.008643085531574739
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8839928057553957,0.003996802557953642,0.011863842259525718,0.00822199383350463,0.016779433595980366
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8938848920863309,0.00599520383693046,0.014774846789235282,0.011133949982870858,0.02084760762818317
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8810951239008793,0.0027844391153743694,0.011184385824673597,0.008393285371702648,0.016436850519584337
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.8921862509992007,0.003890221156408219,0.012236877164934733,0.00993490921548476,0.017964200068516623
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.871203037569944,0.0009525712763122848,0.010601518784972022,0.006337786913326475,0.015601804270869013
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.8825939248601119,-5.995203836928892e-05,0.010328403943511862,0.005310037684138402,0.015323455521297245
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8678057553956835,0.0055955235811350965,0.017266187050359715,0.012504282288454953,0.02452323855201553
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8842925659472423,0.006528110844657618,0.02055022648547829,0.01473107228502913,0.029205207262761223
gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8873900879296562,0.009992006394884102,0.01628697042366108,0.015887290167865727,0.022057354116706653
gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8957833733013589,0.006927791100452975,0.014022115640820686,0.013189448441246997,0.01983413269384492
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,SR,0.8933852917665868,-0.00844657607247535,-0.007580602184918723,-0.012076053442959929,-0.010309609455292914
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,AR,0.8957833733013589,-0.008659738875566224,-0.007986943778310692,-0.012604202352403799,-0.01087344410186137
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,SR,0.8831934452438049,-0.006428190780708769,-0.005941913136157745,-0.008718025579536368,-0.00815419093296791
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,AR,0.89568345323741,-0.007613908872901677,-0.005845323741007193,-0.010919835560123332,-0.008082819458718742
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,SR,0.8760991207034372,-0.005648814281907805,-0.006961097788435917,-0.009549503254539224,-0.009421034600890717
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,AR,0.8861910471622702,-0.0035438316013855706,-0.004349853450572877,-0.006451981272125165,-0.0059238323626812864
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8992805755395683,-0.00534905409006128,-0.00705768718358646,-0.009078451524494689,-0.00989208633093525
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.90517585931255,-0.0076605382360778115,-0.008050226485478288,-0.011562178828365882,-0.01113394998287085
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8954836131095124,-0.004296562749800163,-0.00597521982414069,-0.007536827680712576,-0.008393285371702641
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.8987809752198241,-0.004949373834265924,-0.007077671196376232,-0.00847893114080164,-0.009763617677286734
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8923860911270983,-0.0005329070077271618,-0.003590460964561693,-0.0029976019184652265,-0.0052243919150394
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.9019784172661871,-0.007327471356248325,-0.006541433519850783,-0.009078451524494685,-0.008821514217197669
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8929856115107914,-0.002697841726618702,-0.001648681055155879,-0.003768413840356283,-0.0023124357656731723
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.9030775379696243,-0.005515587529976024,-0.004856115107913667,-0.008221993833504616,-0.006637547105172994
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8803956834532374,-0.003517186250999199,-0.0027677857713828916,-0.004453579993148334,-0.003811236724905784
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.8918864908073542,-0.0033573141486810607,-0.003610444977351454,-0.005652620760534428,-0.004881808838643373
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8772981614708233,-0.003064215294431117,-0.002015054622968292,-0.003768413840356293,-0.0029547790339157325
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8930855315747402,-0.002697841726618695,-0.001648681055155872,-0.003168893456663241,-0.0024837273038711936
gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8978816946442846,0.0020383693045563575,0.0019184652278177502,0.0019484412470023998,0.0020233812949640353
gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.9065747402078337,-0.001358912869704243,-0.0022781774580335774,-0.0025158444672833194,-0.002831663240835903
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8753996802557954,-0.006528110844657601,-0.006021849187316807,-0.008050702295306609,-0.007622473449811578
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.8876898481215028,-0.0074207300826005865,-0.006821209698907541,-0.009239037341555317,-0.008639516957862272
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8665067945643485,-0.005468958166799886,-0.005169197974953363,-0.0068837786913326544,-0.006584018499486132
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.8783972821742606,-0.0070943245403677045,-0.006494804156674659,-0.00881080849606029,-0.008211288112367245
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8607114308553158,-0.0029309885424993395,-0.004729549693578479,-0.0042822884549503296,-0.006080849606029469
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8782973621103117,6.661337596590433e-05,-0.002784439115374366,-0.0017985611510791394,-0.0035971223021582753
llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8830935251798561,-0.004329869437783112,-0.0052557953637090375,-0.006594724220623498,-0.007151421719767041
llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8912869704236611,-0.009099387156941113,-0.008912869704236616,-0.011433710174717372,-0.011112538540596096
llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8663069544364509,0.0007727151612043695,-0.0011790567545963294,0.00019270298047276146,-0.0015523295649194965
llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8823940847322143,0.00047295496935784165,-0.0019284572342126334,-0.00024623158615964813,-0.002296377183967111
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,SR,0.9039768185451639,0.03210764721556089,0.02144684252597923,0.03220280918122645,0.02659586616421149
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,AR,0.9043764988009593,0.03224087396749266,0.022989608313349317,0.03254539225762246,0.02863994518670776
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,SR,0.904476418864908,0.03237410071942447,0.025851318944844125,0.035114765330592684,0.033379011076852816
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,AR,0.903277378097522,0.031841193711697316,0.027569944044764184,0.035286056868790674,0.03587986753454379
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,5,SR,0.9048760991207034,0.03237410071942445,0.019981348254729546,0.031517643028434406,0.02496174488980245
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,5,AR,0.9043764988009593,0.03117505995203837,0.021926458832933652,0.031003768413840366,0.02778691332648168
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,5,SR,0.903277378097522,0.03237410071942445,0.026410871302957627,0.03545734840698869,0.03491949297704693
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,5,AR,0.9035771382893685,0.030375699440447643,0.027873701039168662,0.03408701610140458,0.037070914696813964
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,5,SR,0.9049760191846523,0.03144151345590192,0.02644284572342125,0.03511476533059266,0.035233527463743294
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,5,AR,0.9037769784172662,0.030109245936584053,0.027660538236077798,0.033744433025008555,0.036777435194701384
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,SR,0.8976818545163869,0.030908606448174794,0.02372501998401279,0.031860226104830414,0.02994176087701267
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,AR,0.9004796163069544,0.03117505995203837,0.025323741007194246,0.03254539225762247,0.03206577595066804
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,SR,0.8986810551558753,0.03264055422328803,0.01848920863309351,0.02997601918465226,0.02252597921662668
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,AR,0.9017785771382894,0.03130828670397014,0.019344524380495595,0.028776978417266175,0.02366107114308553
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,SR,0.8978816946442846,0.030775379696243013,0.02427124966693312,0.03186022610483043,0.03152221080278635
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,AR,0.9019784172661871,0.030775379696243,0.025840660804689573,0.03237410071942444,0.03379696243005594
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,SR,0.8980815347721822,0.031175059952038356,0.0246203037569944,0.03288797533401849,0.032274751627269616
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,AR,0.9004796163069544,0.03117505995203837,0.0258273381294964,0.03288797533401848,0.03384949183510334
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,SR,0.8985811350919265,0.03224087396749267,0.02257660538236077,0.03254539225762246,0.029183510334589456
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,AR,0.8999800159872102,0.03130828670397015,0.024303224087396748,0.03203151764302843,0.03160100491035742
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,SR,0.89568345323741,0.03104183320010659,0.02887023714361845,0.03545734840698869,0.03903619961173919
